source,review,label
Maxim,menu pencarian tujuan masih kurang lengkap masa sekelas bandara internasional tidak ketemu di aplikasi maxim aneh kan,0
Gojek,saya padahal engga download apk gojek tapi di email saya masuk notif dari gojek kenapa bisa gitu ya min,0
Gojek,sedih saya melihat drivernya saya bayar 13rb tapi yang diterima ternyata cuma 8rb tolong perusahaannya lebih memperhatikan drivernya,1
Gojek,gojek ngebug pesen malah gak keluar notif histori gak keluar map driver ga ada cuma keluar transaksi uang,0
Gojek,kecewa sama gocar yg di belitung susah banget cari drivernya pada nggak mau ambil yg promo,1
Gojek,sekarang gocar jelek pelayanan nya argo 20 25 jarak deket ditolak2 terus sama driver nya terus klw kita tetap pesen juga lama2 harga naik 2x lipat kecewa pelayanannya auto delete aplikasi nya ga ke pake sekarang,0
Gojek,aplikasi ini sangat membantu tapi klo bisa harga utk lebih murah dan driver potongan hanya 5 supaya dapat memberikan kesejahteraan krn driver tidak ada jaminan kerjanya spt kesehatan tabungan atau bonus thr terimakasih,1
Gojek,mulai agak kecewa dengan driver gojek di kota semarang beberapa yang cara supiran motoran nya ugalan arogan di ingetin marah dll,1
Gojek,aplikasi suka error saya pakai hp flagship berati error dari aplikasi tidak bisa buka chat kadang buka menu error kasian driver yang chat tidak dibalas,0
Gojek,tolong dong di perbaikimasa saya pesen gocar udah 5x lebih di tolakin terus padahal rute nya ga jauh malah dibilang jauhhanya karena gerimis doang udah gitu saya bawa anak kecilsangat kecewa sama driver gocar mohon di perbaiki,0
Gojek,selamat hidup aku pakai transportasi online bisa dihitung dgn jari kanan saja tp pengalaman yg saya dapat bagus semu driver sopan baik berusaha ngobrol dg akrab,1
Gojek,bintangnya jadi 3 dulu ya gojek enak banget kalo urusan makan tapi kalo gocar sih tidak worth hari ini saya dicancel 6 kali sama mitranya,1
Gojek,bisakah kalian memberi edukasi driver sampah kalian untuk berkendara dengan benar bagaimana bisa saat berada di tengah dengan kecepatan 60km tiba berhenti dan ambil ke kiri tanpa sen,1
Gojek,makin lama makin ga ada beres nya ini aplk gojek mesan gocar selalu di cancel pengemudi dan selalu susah buat dapati pengemudi tolong diperbaiki lagi la,1
Gojek,drivernya pada ngemis2 minta tambah ongkos 100 ongkos dpt di 25rb di apk cust eh drivernya minta 60rb,1
Gojek,tidak pernah dapat pengalaman buruk selama pakai aplikaso gojek puas responnya cepat harga terjangkau dan paling penting driver semuanya pada baik dan ramah,1
Gojek,kalau bisa di kendaraan yg masih layak pake biar cepat ga ada keterlambatan sampai di tujuan juga di respon harus lebih cepat tanggapi trimakasih sukses slalu buat gojek,1
Maxim,aplikasinya ok sayang ada oknum drivernya gak proporsional menfcancel setelah penumpang naik dan membawa penumpang tidak melalui aplikasi sangat membahayakan,0
Gojek,kenapasih driver skrg ga bsa bgt di andalinsusah bgt dptnya heran pd gamau dpt rejeki ya,1
Gojek,tolong klo driver sering cancel di kasih peringatan sumpah ya tiap pagi pasti selalu gitu di batalin terus alasan jauh lah ini lah itu lah padhal pake yg prioritas bukan yg hemat kadang juga nakal minta duit parkir padhal gk ada,1
Gojek,fitur one tap sebaiknya dihapus saja kadang kita sebagai user belum tahu jika dengan menekan tombol itu maka gojek akan langsung ter pesan yang awalnya hanya ingin cek promo jadi kepesan gojek,0
Gojek,kadangkadang ada driver mau menjemput tapi berhenti di tengah jalan gak bisa dihubungi sering banget ngasih driver yang jaraknya jauh lebih parah lagi estimasi waktu jauh dari kenyataan aslinya 15 menit dibilang cumab3 menit,0
Maxim,baaiikkk bgt bapak nya ramah juga lebih murah aplikasi ini dri pada aplikasi ojek yg lain,1
Gojek,terimakasih sudah menjadi bagian perjalanan dan kegiatan sy tingkatkan selalu pelayanan dan kesejahteraan pengemudi tuhan memberkati aamiin,1
Gojek,sampai hari ini gojek is the best for mesya sudah pakai gojek sejak tahun 2015 tp sya masih simpan 1 bintang lg karena saya ga dikasih fasilitas pinjam paylater sedangkan yg baru pakai bbrp bulan langsung dikasih kecewa saya kenapa demikian bagaimana penilaiannya,1
Gojek,sejahterain driver min kasian driver sampe ngalong ujan2n argonya tambahin kasianrata2 driver pada ngeluh klo saya tanya,1
Gojek,tolong pencarian drivenya di perbaiki setiap kali saya memesan goride selalu dapat yang lokasinya jauh sekali,1
Gojek,admin mohon di pantau ya untuk go car nya kenapa para driver masih ada memasang tarif di luar aplikasi di aplikasi 26rbu tapi driver nya meminta ongkos 50 ribu,0
Gojek,lama dapet driver padahal banyak banget di area mending gw pake apps lain selalu gini gojek gatau kenapa kecewa sumpah,1
Gojek,map nya terlalu kacaukasian driver nya kalo cara nya sprt ini bos maaf aku kasih bintang 1 tlg diperbaiki kembali,1
Maxim,tolonglah untuk driver maxim kalau lagi makan atau apalah matiin aja aplikasinya kaya gini saya sdh nunggu divernya taunya lagi makan kan kaya gini saya dibuat telat kerja,1
Gojek,assalamualaikum sy sdh lama gunakan gojek online bnyknya dari pd nya kl toh ada nya hny 1 saja krn tdk ada apapun yg dibuatdilakukan hambanya bs aamiin yra,1
Gojek,di jaman yg serba digital ini kehadiran aplikasi gojek sangat membantu sekalisemoga kedepan gojek selalu memperbaiki diri dalam pelayanannyasemakin sukses untuk gojek n semua para drivernya,1
Gojek,skr gojek dibawah bintang 1 ratingnya jelek busuk lama bukan krn sinyal gue gue bandingin barengan mesen di grb enjoy cpt,1
Maxim,murah tapi nda bisa non tunai ada fiturnya tapi nda bisa dipakai karna driver tidak pakai non tunai maps sulit kalau cari lokasi,0
Gojek,bagus dan sangat memuaskan pelayanannya bagus semoga makin maju dan sukses makin banyak memberi diskonpotongan harganya makasih gojek atas layanannya yang cepat dan mantap,1
Maxim,anjir apaaan nyari jln kagak ada muncul2 udah copy link map kopy jln ttp gak muncul udah pencarian ttp gak muncul hadeeeh ribet deh,0
Gojek,hilangkan menu kasih tips ke driver dr apk banyak driver ngarep udh mahal masih aja minta tips,1
Maxim,saya pesan ojek 1830 tapi kok dapet ojek yg 5km lebih jaraknya waktu tempuh seharusnya cuman 1015 menit jadi 40mnt 1 jam padahal banyak ojek yg jarak dari saya cuman 500 meter telat masuk kelas saya nya gara2 ini,0
Maxim,pak sopir ramah dan sopan mengerti dengan penumpang ditempat titik jemput daerah pelabuhan terima kasih pak sopir yang baik hati tuhan memberkati,1
Gojek,sistem terburuk selama bertahun2 perbaikan pengoptimalan tidak ada yg berarti saya menunggu driver sangat lama tidak kunjung dapat sistem terburuk,1
Gojek,very good tolong pertahankan tarif murah 75009500 selama sebulan itu sangat membantu kami pencari uang juga kami bisa berhemat untuk biaya transportasi,0
Maxim,susah banget cari alamat yang bener yang ada gak bisa berkontribusi sama google map bikin sala turun rugiiiiu,1
Gojek,dapet driver tp gak ada yg mau ambil padahal jarak gak jauh sampe 4x ganti driver,0
Gojek,gojek ini banyak boong di bilang 1mnt lgi sampai tanya di undur jadi 4 mntt apa begitu cobaa banyak nipu nyagk sesuai y di promosiin tolol emng,0
Gojek,tolong di perbaiki apk drivernyasaya sebagai driver gojek bingung karena fitur selalu berubahkadang masuk slot denpasarkadang regulermohon tanggapannya,0
Gojek,kalo gk ada gojek mungkin akan selalu kejebak macet dan telat masuk kerjatpi semenjak pakai gojek aktifitas lancar tidak pernah terlambat kerja lagi terimakasih gojek,1
Gojek,aplikasi yg menyenangkan dan memudahkan untuk segala kebutuhan saya sangat senang dengan adanya gojek kapan dan di mana pun sangat membantu,1
Gojek,kendala tidak menemukan driver tp sistemnya gak ada solusi bertanya ke pusat bantuan juga sama saja tidak bisa dikasih masukan,1
Gojek,tarif terlalu mahal jarak dekat 25k tidak masuk akal dan jika ada promo juga susah untuk di ambil,1
Gojek,ok bangeetttmembantutp terkadang ada jg driver yg sdh dipickup tp ngk bertanggung jawabmalah minta dibatalkansangsi tegas seperti itungk niat dan bikin jelek nama driver yg mmng bagus kinerja kerjanyasemngaatt dan sukses sllu gojek,0
Maxim,lama nya minta ampunnn driver nya mandi dulu lah minta tambah piti tapi lambat ampun deh,1
Gojek,cari driver jarak deket susah krn ke driver terimanya sedikit potongannya gede ke drivergojek jng menyusahkan driver dan juga usernya sesuai kan tarif yg di terima ke driver,1
Gojek,driver arogan sebenernya pelanggan setia gojek tapi ketemubdriver arogan padahal dia yang salah aku yang kena pukul udah uninstal aja ganti grab atau maxim aja,1
Maxim,argo tidak sesuai pemesanan awal 13 600 kenapa pas selesai trip malah jadi 20100 ga ngerti permainan dari driver apa emang permainan dari aplikasinya jujur aja dr awal drpda tipu kek gini kesian orangbyg bawa uangnya pas2an,0
Gojek,bagusan gojek jaman dulu jam 2022 ada diskonsekarang kalo ngarep diskon harus bayar kalo nggk ganti nomor dulu,1
Gojek,mempermudah kita yang sangat butuh transportasi dengan cepatgak perlu ribet tinggal klikgojekpun datangterima kasih sangat membantu,1
Gojek,kasian bgt upah driver nya cuman di bayar goceng alias 5rb padahal sya bayar 22 rb ongkir kapitalisme bgt aplikasinya ga manusia wi potong an ke drivernya hampir 75 bukan 20 pa sehancur ini kah,1
Maxim,menurut ku sih worth it bgttt cuman utk akses lokasi ny masih kurang memadai tidak semua lokasi dapat di akses utk yg lain ny sudah bagus dan tarif ny pun sgttt ramah di kntong dpt brsaing good job maxim semoga makin sukses,0
Gojek,sepertinya dept colector pinjaman online sudah mulai memakai fitur chat gojek untuk menerror pengguna akunjujur saya memang menggunakan peminjaman online jatuh tempo 3 hari lagi tapi seperti biasa sdh ditagihsekarang dc sudah mulai menggunakan fitur chat gojek,1
Gojek,aplikasi sudah di update notif pengaturan sudah di setting tapi kena tetep gak muncul notif nya ya harus masuk ke aplikasi dulu buat ngecek driver ngechatposisi,0
Maxim,untuk aplikasi maxim tolong lebih peka terhadap akun fiktif kasihan driver kalau dapat susah mencari uang tapi sering ada akun tipu karan driver tergiur sama ongkir nya,1
Maxim,aplikasi ga jelas dreafer nya pada sengaja di lambatin di apk nya tulisan udah tiba pas di cek dreafer nya masih jauh lebih mending grab atau gojek lebih aman walapun harga sedikit mahal,1
Gojek,aplikasi bagus dan sangat membantu dan tarif ongkirnya standar sukses terus gojek saya beri rating 100,1
Gojek,sdah lama pake gojek tpi d saat butuh dana gk bisa kasih pinjaman katanya perbanyak transaksi sama aja gk bisa gk jelas aplikasi ini,1
Gojek,aplikasi anak bangsa kok menyusahkan drivernya bikin sejahtera driver custumer juga senang kasian potongan driver telalu besar semoga pimpinan segera dapat hidayahhh,1
Maxim,bintang satu karna tertinggal nya hp teman saya si driver juga tidak bisa diajak kerja sama dan yang terakhir penanganan yang lama,1
Gojek,kasih paham para pekerja nya kalo mau kerja jangan pilih pilih kerjaan banyak driver tapi di waktu tertentu alasanya yg pesen lagi rame tolong,1
Gojek,judulnya layanan bantuan tapi gk ngebantu sama sekali kita ada keluhan susah dapat driver tapi gk ada respon dari cs malah ditutup terus chatnya tolong diperbaiki sistemnya,0
Gojek,parah kalo sudah hujan harganya tidak stabil sehingga drivernya jadi ga mau mengangkut penumpang karena berharap harga naik dan terus naik ga jelas manajemen nya ini,1
Gojek,komplen uang dari bulan nov 2024 sampai desember 2024 tepat nya 1 bulan lebih gk ada rensopone di email gk jelas di wa swadaya gk jelas di chat ig gk jelas lepas tangung jawab gojek,0
Gojek,aplikasi bagus driver aja yg gk jelas pd suka cancel heran banget kalau kagak mau kerja y gk usah di aktifkan akunnya di cancel mulu buat gojek di seleksi lagi drivernya,1
Maxim,pelayanan ramahmusik ok gak bikin jenuhperjalanan nyamansupir orangnya asikbaikreccomender deh pokoknyapengemudi pratama ananditya dengan toyota avanza warna hitam nopol b1539pyr selamat menikmati perjalanan anda rating 400,1
Gojek,gojek sekarang kacau tidak manusiawi banget potongan harga nya miris driver2 sekarang banyak yang ngeluh karena potongan nya pelanggan bayar gede tapi masuk ke driver miris kasian,1
Gojek,knpa skrng driver sering cancel jelek banget gojek skrng sy udah dua minggu ga bs pakai goride dan go grabe cz driver sering cancel dan ga prnh dapat akhirnya cr gojek pangkalan mahal dikit tp cpt dpt ojeknya tolong d perbaiki lg pr drivernya,1
Gojek,gojek makin kesini isinya banyak driver males ujan gk gede amat offbid jarak gk jauh amat jg suka gk mau ambil alesan mode hemat lah lu pada butuh duit gak sih,1
Gojek,driver slow respon lambat kalo gak bisa jadi driver gak usah driver gojek kecewa pelayanannya lemot,1
Maxim,selamat pagi semoga maxim lebih bagus lagi dari sebelumnya khususnya kami dipulau nias sangat terbantu dg adanya maximhanya sajasaya pengen lbh ditambahkan lagi seperti pembayaran jasa secara onlinemaximpay dan aman juga bagi kita tdk terjadi sesuatu hal,1
Maxim,saya kecewa harga awal tarif 25 ribu terus tiba2 jadi 38 ribu tanpa konfirmasi driver mengaktifkan tarif tunggu,0
Maxim,setelah update udah gak bisa liat posisi driver yang ada di sekitar kita mohon di tampilkan lagi posisi dirver di maps seperti sebelumnya terimakasih,0
Gojek,kacau kita bayar mahal full tapi di driver terima cuman 5000 dimana hati nurani kalian suatu saat kalian kena karmanya loh,1
Gojek,kasihan driver cuma 8800saya beli bakso ongkirnya di apk 15200padahal jaraknya gk sampe 1kmgila nih gojek,1
Gojek,aduh setelah update terbaru aplikasi nya jadi berat nih padahal hp saya masih baru ui untuk scrolling nya lag padahal pake native bulan flutter gojek nya tolong ya developer lebih di optimalkan lagi,1
Gojek,peta di aplikasi masih sering delayed jadi untuk memantau kendaraan yg dipesan menjadi sangat sulit sehingga tidak bisa untuk membantu mengarahkan driver agar tidak kesasar,0
Gojek,layanan goride sangat membantu untuk aktifitas sehari di saat motor sedang perbaikan di bengkel masukan nya mgkin cuman kalo cuaca sedang hujan dlm situasi urgent butuh transport masih sering lama dpt driver nya,1
Gojek,noh urusin mitra lu jangan cari keuntungan gede aja anehnya kalo komentar customer diladenin tp kalo mitra dicuekin,1
Gojek,bagusminta tolong lebih banyak promo untuk gocar sama goride comfort supaya bisa menikmati perjalanan dengan hemat dan nyaman terima kasih,1
Gojek,banyak promonya ngertiin di saat cs lagi sekaratsemoga promonya tidak membuat drivernya jadi beban dan sengsarasemoga cs juga ngertiin driver yajangan lupa uang tip ya ka untuk driver gojeknya,1
Gojek,kesel banget kalo nyari driver ngga dapet bisa sampe satu jam lebih ngga dapet padahal posisi di jakarta kota dan bukan jam sibuk kerja,0
Gojek,di banned entah salah apajd mall fungsigbs dipake naik ojek dllbaiknya di uninstall aja kaliapk yg 100 curigaan,1
Gojek,saya selalu pakai apk gojek semuanya supir ramah tamah dan selalu harganya terjangkau alias murah dari yang lainnya selalu ada promo,1
Gojek,males sama gojek selalu ngasih promo tapi driver selalu gak punya kembalian masalahnya sering terjadi,1
Gojek,woi gojekkira2 klu bikin tarif nga mikir apa jemput 34kmongkos nya kadang 1520ribungalah2 in angkotini ngalahin rentenir lagi potongan nya buat pemerintah di tutup aja ini apk penghisap darah orang ongkos murah kena potongan lagi,1
Gojek,knpa saya mau pesen gocar ko gk dptdrivernya sedang kan pke hp oeng lain lngsumg dpt salah nya dmna ko gk dptdrive gocar saya,1
Maxim,tolong donk maxim kl nerima driver tuh di pilih dl kendaraany jngn mentang mentang ongkos murah kendaraan driver kebanyakn yg udh ga layak dinaikin customerbikin telat kerja aja,1
Gojek,gojek selalu siap jika d butuhkan kemana dan di mana murah dan disconlagi yok up load sekarang juga,1
Maxim,klo untuk maxim motor sih udh mantaap banget tapi klo untuk maxim mobilnya kurang baik kadang milih argo dan jarak penjemputan suka banget di cancel ga jelas dari drivernya harus di perbaiki lagi jasa maxim untuk driver mobilnya,1
Gojek,daftar baru nya sungguh ribet dan ngeselin masukin no telp via whatsapp atau sms giliran di buka no otp nya aplikasi gojek nya keluar lagi gak jelas,1
Gojek,liatt baik baik anjeeeng tujuan ga sampe sekilo masa ongkosnya sama dengan jarak yg 5 kilo kalo kek gini siapa yg mau pake goride mending gocarr lah selisih cuma 3 rebu,0
Gojek,gak kwatir lgi takut gak bisa pulang di saat gak punya kendaraan pribadi semenjak ada gojek is the best lah pokoknya,1
Gojek,saya mengadu tentang trf qriss kenapa akun saya tidak bisa buat trf qriss katanya akun di nonaktifkan saya chat gojek tidak ada solusinya gimana caranya biar aktif padahal akun saya gak pernah di buat macam2 dan akun saya belum lama buatnya,0
Gojek,banyak driver yang alasan gaada kembalian ini sangat merugikan customer khususnya para mahasiswa dan juga wisatawan tolong hal ini diperbaiki dan di edukasi untuk para driver nya dan diberikan pelanggaranfitur lapor bagi driver yang melakukan tindakan seperti ini,1
Maxim,kenapa banyak driver gak mengerti gak hafal jalan emang google maps tidak selamanya membantu menyesatkan tapi paling tidak pihak maxim lebih memperketat lagi buat menyeleksi drivernya yang betul mengerti hafal jalan kalau perlu di adakan sekolah mengemudi lagi buat drivernya biar ngerti jalan,1
Maxim,tolong dong kasih tau driver nya jaga kebersihan masa jaket nya bauk kaos kaki basah yang udah busuk saya nahan mual terus sampai akhir nya minta berhenti sebelum sampai tujuan mana hlem nya bauk juga sama banyak bulu kucing,1
Maxim,driver nya ga sabaran bawa kendaraan ga peduli ada kubangan air kayanya tetep di terobos aja yang buat pengguna motor kecipratan air kotor jadinya santai pak,1
Gojek,udah mahal nyari driver lama banyak tambahan biaya ga bisa di pakai kalo lg urgent setiap hari begitu,1
Gojek,setiap kali pesen gocar selalu sulit ataupun di cancel oleh pihak driver apakah pelayanan nya memang seperti ini maaf tapi driver slalu pilih2 konsumen karena nominal harga atau trip,1
Gojek,2018 sama sekali gapernah menggunakan gojek 2024 full pengguna gojek tapi kecewa jarang ada promo yg good deal,1
Gojek,semenjak banyak pilihan opsi mobil banyak driver yg maen cancel2 aja jadi kalo pilihan go car yg biasa udah lama di cancel pula payah lah,1
Gojek,matikan fitur one tap suka ke double booking kasian drivernya saya sudah cari tutor matikan fitur tersebut tapi gaada sama sekali tutorial nya,1
Gojek,klo kata parah banget sih lu tarif murah2 bngt kasian driver lah mikir apa cuy kasihan deiver masa tarif motor goceng berkilo2 mobil 14rb berkilo2 gk mikir apa mereka butuh bensin dan lain2 klo bangkrut kan lu juga yg susah parah bener lu pada,1
Maxim,maaf untuk awall awall emng bagus tapi semakin sering make pelayanan sangat buruk dan terutama driver mobil sangat tidak ramah kasar sudah diberi tau alamat yang benar driver tetep ngeyell ke alamat yang salah dan diberi tahu malah marah marah tolong diperhatikan lagi,1
Gojek,saya menggunakan aplikasi gojek transportasi sangat membantu untuk berpergian ke mana saja sangat gampang untuk digunakan,1
Maxim,sudah instal dan uninstall yang kesekian x nyapesan maxim car selalu ditolak ma drivernyapadahal di map terlihat banyak driver terdekat harga juga tiba berubah dari tarif awal tolong diperbaiki lg,1
Maxim,trimakasih terbantu banget dgn driver maxim semoga pelayanan maxim semakin hari semakin baik driver juga ramah dan bersih,1
Gojek,tolong dong bukak kan aplikasi go patner saya biar bisa kembali seperti biasanya terima kasih salam gojek,0
Gojek,saya menyarankan untuk melakukan verifikasi jika ingin memesan dua ojek karna tanpa verifikasi selalu ke pesan dua ojek sedangkan saya ingin memesan satu,0
Gojek,estimasi gocar hemat adalah scam ya gaes ya disini tertera kurang lebih 710 menit estimasi drivernya sampai tapi nyatanya sampe 40menit belum sampe gila belum lagi waktu perjalanan bisabisa sampe sejam,0
Gojek,aplikasi nya bagus tapi harga nya berubah berubah terus cuma berapa menit aja pas mau pesan harga nya udah naik lagi ga jelas tolong di perbaiki lagi gojek,1
Maxim,maxim gak jelas kenapa penumpanh di turunkan di jalangak ramah banget cuma gara2 ongkos kecil nganter sampe gerbang perumahan dong kykgini kalitolong di sleksi drivernya,0
Gojek,terlalu mementingkan custumer suami g bisa narik seminggu krn bintang 1 customermemang kita seminggu g mkn g jajan apa anak2 tolong dunk gojek jgn main suspen minimal ada diskusi dl,1
Gojek,sangat membantu dalam urusan transportasi untuk ortu ku semoga senantiasa bertambah bagus lagi kedepannya good job,1
Gojek,cs bayar full ongkirke driver goceng gak kasihan kau ngasih driver mu goceng gak pantes jekbrp persen kau makan itu duitgila si ini,1
Maxim,driver maxim atas nama anggi suryadi putra cilegon baik banget sopan santun pokoknya nyaman banget driver anggi suryadi putra,1
Maxim,bagus ih tapi tolong di permudah cari titik maps nya titik lokasi nya susah bgt,0
Gojek,hadeh aplikasi sudah bagus saya pesan perjalanan klatakantanggul sempet di terima sm drivernya lalu 3 mnt setelahnya hilang mungkin di cancel dr drivernya males bgt klo uda begitu pdhl bayar ga gratis nama drivernya muhamad zaini kecewa aja si klo ada fitur cancel gt wkwk,0
Maxim,gara salah satu driver kalian saya sampe uninstall dan beri bintang 1 buat aplikasi ini bener tersinggung kecewa,1
Gojek,lebih hemat dari yg laen pasti nya trs bnyk pula driver nya kepuasan anda adalah tujuan kami itulah gojek,1
Gojek,keren dan harga aman tp kasian sama drivernya kasih bonus lagi lah biar pada semangat lagi buat menghidupkan kel nya,1
Gojek,aplikasi yang tidak manusiawi ke driver kami pelanggan bayar full tapi yg di terima driver cuman 5000 ribu dan potongan driver mencapai 50,1
Gojek,kalo memang ga dapat driverrrr ya cari lagi drivernyaaaa masa kita udah nunggu tau2 di cancel cuman gara2 gada driver lagian masih belum jam malem masih jam 7 malam loh tadi pesannya,1
Gojek,goride hemat jangan di taro bawah dongtaro paling ataskalo orang yg gatau ngiranya goride hematnya gaada,1
Gojek,16 februari 2025 parah apk eror gw ga bisa pake di stasiun cikoya mau keluar stasiun ga bisa parah gojek,0
Maxim,maxim saya baru pertama pakai tapi sudah buat saya kagum dgn cara pelayanan dan sistem aplikasi yg bagus jadinya memudahkan bahkan sy yg beru pake maxim in langsung faham dgn cara kerjanya respon cepat drivernya ramah ramah mantap pertahankan,1
Gojek,trimakasih buat driver udh ramah baik lgi tambah lgi biaya nya murah di apk gojek ini saya seneng bgt sumpah,1
Gojek,gojek yg skrng terlalu bnyak kurangnya membuat para pengguna gojek kurang nyaman memakai aplikasi ini udah banyak keluhan tapi tetap gaada perubahan sama skli heraannnnn,1
Maxim,tgl 31 januari 2025 sy pesan maxim buat anak sy tp di turunin di jalan padahal sudah sy bayar sesuai aplikasi malah sy tambahin tp driver nya kurang ajar mana pake nomer beda sy sdh komplain ke cs tp tidak di tanggapiparah ini maxim,0
Gojek,kak kok gabisa dibuat pesenpadahal baru download tabnya ini harus nya masih support app gojek baru pesen 7 tahun lalu pesennya tolong bantuannya waktu masuk app gojek malah putih doang,0
Gojek,gojek sekarang udah gak kayak dulu sekarang jadi mirip aplikasi scam banyak promo tapi setelah daftarin goplus promo nya malah ilang semua voucher sengaja dibikin gak ada tanggal berlaku biar sewaktu bisa dihapus berasa ditipu aplikasi sampah,0
Gojek,aku pesen gojek biasa bukan yg hemat tetep aj dpt motornya yg supra jelek padahal bayar nya loh udh mahal hadeh gimn ini,1
Gojek,pas lagi hujan walau cuman gerimis doang susah banget dapet driver gojek udah gitu jauh semua posisinya,1
Gojek,makin gajelasbuat dapet promo aja harus langganan gojek plussekarang udh ga ada promo yang kaya dulu lagimakin update makin gajelaspadahal ngasih promo juga profitnya udah banyak banget dari taxaplikasi kikir,1
Maxim,apps ga jelasdrivernya ga niat kerjauda dikasih harga lebih malah di tolak terusga niat kerja apa gimanadan buat devlopernya mohon appsnya mohon di benahi lagi kadang sering error tiba tiba,1
Gojek,mitra mu banyak jd pengemis online dengan tarif 5rb jd banyak di tinggali pelanggan mu krna merasa risih dengan meminta minta alias di kasihani,0
Gojek,semakin hari semakin jenuh sama layanan yang di beri sama pihak gojek kemungkinan bakal uninstall apk nya,1
Gojek,tetap jaga kepercayaan para pelanggan di mana pun berada karena menjaga kepercayaan itu paling susah serta kenyamanan dan keamanan juga jangan lupa di perhatikan oleh gojek,1
Gojek,gojek semakin rakus dengan drivernya potongannya tidak manusiawi pelanggan bayar mahal yg d terima driver kecil,1
Gojek,kecewa dengan opsi 3 ongkir hemat sudah saya lakukan 3 kali gak dapat driver padahal deket sumpah hari sangat sangat kecewa dapet driver jauh banget nunggu 30 menit telat ke kerjaan,0
Gojek,aplikasi makin lama makin jelekkkk udah berlangganan dari 2021 bukannya makin di perbaiki malah makin jelek orang buru urgent mau pesen ojek malah aplikasi ngebuk gak bisa kebuka menu goride nya gak bisa kebuka hadehhh,0
Gojek,pakai aplikasi kendaraan online berharap mempermudah mobilitas pada kenyataan ketika hujan turun yg namanya mobil motor syusyah syekali dicari yg ada di cancel trus tolong klo nyari rekan driver mobil yg beneran nyari kerja bukan iseng aja ngisi waktu,1
Gojek,susah cari driver kalau jam ramai padahal driver numpuk ini gegara ceo nya ga becus jalanin company,1
Gojek,aplikasi gocar nya kurang bagus selalu di cencal terus alesannya jarak terlalu jauh dan harga terlalu murah macet lah bla bla bla bla,1
Maxim,salado beberapa kali ke potong tanpa ada driver yang datang ke lokasi penjemputan sama aja merampok uang user sangat memalukan,0
Gojek,klu gk niat ngasih promo gk usah sok masang promo buat user ujungnya gk dapet driver stelah berjam nunggu,1
Gojek,admin gocar nya ngasih nya yg jauh jauhwkwkkw mbok ya ngasih itu jgn yg jauh jauhkasian ke driver nya dan penumpang juga butuh waktu maaf bintang 1 buat aplikasi ini,1
Gojek,biasanya ada share perjalanan kalau lagi naik ojek updatean terbaru malah ngga ada menunya bolak balik cari menu share ngga ada malah mabok pusing mau muntah dijalanan sambil nyari tombol berbagi perjalanan yg lagi naik ojek malah makin jelek aplikasinya bikin kesal,0
Gojek,sangat kecewaa dengan sistem pembatalan pembelian yg sudah di klik tapi tetap diproseeess semogaa lekas bangkrut gojek,0
Gojek,saya pribadi sudah lama pakai aplikasi inidan sangat membantusukses buat gojek dan pertahankan layanannyasukses buat gojekdan drivernya pada sehat semua dan semoga rezeqinya ngalir terus yasemuanya terimakasihdan tetap semangat,1
Gojek,masa uda bayar gabisa mengajukan kembali dibekukan 1tahunn parahh bgtt tolongg diubahh kebijakannya pdhal saya penguna lama digojek merasaa kecewa sekarang,1
Gojek,saran dong min kalo bisa pas pesen gojek mobil ada poto kendaraannya juga biar untuk orang tua bisa lebih waspada soale banyak banget sekarang driver nyuri penumpang driver lain kalo cuman jenis samanplat nomor buat orang tua kadang susah kalo poto lebih gampang,1
Gojek,kenapa melakukan pinjaman lagi selalu gagal dari dulu pakai gojek pinjam tidak pernah telat sama sekali mau ajukan lagi malah telat,0
Maxim,ini knp maxim menghubungkan ke layanan aneh gak bisa masuk pas masuk ke aplikasi lain ke game lancar aja knp ini,0
Maxim,mantaps n untuk harga lebih murah supir ramah mau angkut penumpang ga seperti sebelah 3 kali di cancel,1
Maxim,tolong benerin apk nya dong sering gangguan muter2 terus abang ojolnya chat jadi ngga bisa dibales kita mau konfirm ke ojolnya jadi susan kasian ojolnya,1
Gojek,gojek memudahkan untuk bepergian kemana saja tapi tolong di perbaiki dari pihak gojek yg sedang eror saya yg kena makian dari driver,1
Maxim,aplikasi ini sudah lama saya gunakan untuk pergi transportasi di sekitar jakarta harganya sangat ekonomis namun untuk map driver masih perlu ditingkatkan,1
Gojek,terima kasih sama cs dan timnya yang akhirnya saya bisa pindah ke device baru saya tolong pihak gojek harus naikkan gaji mereka karena mereka sudah membantu saya memindahkan akun saya ke device baru,1
Gojek,saya merasa sangat terbantu dengan ada nya kamu si hijau setiap aku membutuhkan perjalanan kemana pun kamu selalu ada,1
Gojek,gimana sih gojek no masih aktif tpi lupa pin karna hp lama hilang gk bisa masuk bantuan gk ada yg jelas dari aplikasi nya,0
Gojek,aplikasi jadi bug ketika sudah di update tidak ada voucher yang muncul padahal saya gojek plus tapi tanda vouchernya menghilang,0
Gojek,akhir bulan januari ini dpt ongkir 5rb biasanya 10rb drivernya jg lancar applikasi lancar mantap bisa diandalkan,1
Maxim,percuma udah ada e walletnya tp driver masih maunya tunai klo bikin aplikasi jangan nanggung donggg,1
Gojek,woi gajelas driver jauh jauh semua pdhl ada driver yg deket haduh ini buang waktu banget,1
